sample_id,sample_name,latitude,longitude,loc_prec,qgis_geom,datum,depth,material,rock_name,protolith,sample_description,density,comments,qap_name,sia_scheme,frost_class1,frost_class2,frost_class3,quartz,feldspar,lithics,facies,texture,p_velocity,density_model,heat_production,heat_production_mass,ref_id,iso_id,comp_id,major_id,trace_id,rgroup_id,age_id,method_id,country_id,age_min,age,age_max,age_sd,time_period_min,time_period,time_period_max,age_method,mg_number,fe_number,mali,asi,maficity,cia,wip,spar,qtzindex,r1,r2,rock_type,rb87_sr86,rb87_sr87,sr87_sr86,nd143_nd144,sm147_nd144,lu176_hf177,hf176_hf177,re187_os186,re187_os188,os187_os188,pb206_pb204,pb207_pb204,pb208_pb204,th232_pb204,th232_u238,u238_pb204,epsilon_hf,epsilon_nd,epsilon_sr,sio2,tio2,al2o3,cr2o3,fe2o3,fe2o3_tot,feo,feo_tot,mgo,cao,mno,nio,k2o,na2o,sro,p2o5,h2o_plus,h2o_minus,h2o_tot,co2,so3,bao,caco3,mgco3,loi,f_ppm,cl_ppm,br_ppm,i_ppm,h_ppm,c_ppm,n_ppm,p_ppm,s_ppm,al_ppm,as_ppm,ag_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nd_ppm,ni_ppm,nb_ppm,os_ppm,pa_ppm,pb_ppm,pd_ppm,pm_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,w_ppm,v_ppm,u_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,rock_group,rock_origin,rock_facies,country,method,author,title,journal,year,doi,bibtex,data_source
1361,245,37.210623,137.686884,,0101000020e6100000a98427f4fa3561408864c8b1f59a4240,wgs84,992,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665258,635030,503488,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.538167645,,,,,,,,,,,,,,,,,,,,,,0.48,12.8,,,,,,2.81,1.38,0.18,,,1.96,,0.03,,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,2.5,32,,7.1,,,,,,,,0.41,,,,,,4.83,,,,,0.52,,,19.4,,,,,,,,,20,,,,,3.2,,,,,157,,,,1.91,,,,,29,0.41,,0.28,30,19,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1363,246,36.988396,137.308414,,0101000020e61000001d740987de296140a5bf97c2837e4240,wgs84,925,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665291,635055,511385,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.578452866,,,,,,,,,,,,,,,,,,,,,,0.49,13,,,,,,2.4,1.91,0.2,,,2.52,,0.07,,,,,,,,,,,,,,,,,,,,,,,,442,,,,,,2.5,20,,7.4,,,,,,,,0.35,,,,,,6.03,,,,,0.49,,,11.7,,,,,,,,,23,,,,,2.84,,,,,208,,,,2.32,,,,,25,0.44,,0.36,31,15,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1364,247,37.064375,137.569701,,0101000020e6100000f46f97fd3a3261400ad7a3703d884240,wgs84,848,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665283,635033,509119,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.573327947,,,,,,,,,,,,,,,,,,,,,,0.48,13.3,,,,,,2.48,1.77,0.1,,,2.34,,0.03,,,,,,,,,,,,,,,,,,,,,,,,433,,,,,,2.1,24,,6.8,,,,,,,,0.36,,,,,,6.08,,,,,0.2,,,13.6,,,,,,,,,24,,,,,3,,,,,180,,,,2.21,,,,,26,0.52,,0.33,34,16,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1365,248,37.141766,137.824908,,0101000020e6100000ae4676a5653a6140a5d7666325924240,wgs84,614,,silt/clay,,,,,,,,,,,,,,,,,,,18208,81475,665357,635235,488398,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.671695484,,,,,,,,,,,,,,,,,,,,,,0.54,14,,,,,,3.97,1.87,0.12,,,2.08,,0.03,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,3.3,54,,7.3,,,,,,,,0.53,,,,,,5.74,,,,,0.35,,,35.5,,,,,,,,,19,,,,,3.69,,,,,170,,,,1.64,,,,,31,0.33,,0.37,27,23,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1366,249,36.867914,137.314108,,0101000020e61000002f6d382c0d2a6140cade52ce176f4240,wgs84,835,,silt/muddy sand,,,,,,,,,,,,,,,,,,,18208,81475,665349,635164,537307,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.659248958,,,,,,,,,,,,,,,,,,,,,,0.52,11.9,,,,,,1.66,3.21,0.12,,,3.5,,0.02,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,,2.5,2,,2.1,,,,,,,,0.32,,,,,,3.16,,,,,0.34,,,1.6,,,,,,,,,12,,,,,2.45,,,,,325,,,,1.17,,,,,23,0.23,,0.23,19,15,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1407,15th,35.15,139.75,,0101000020e610000000000000007861403333333333934140,wgs84,0.28,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1473,20th,35.15,139.75,,0101000020e610000000000000007861403333333333934140,wgs84,0.38,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1584,surface,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1608,2nd,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.02,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1618,3rd,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.04,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1641,4th,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.06,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1651,5th,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.08,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1661,11th,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.2,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1667,16th,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.3,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1717,st-1,35.966688,139.274914,,0101000020e6100000cde67118cc686140c3b7b06ebcfb4140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000207861,17991,81475,647763,636320,152513,88,43320,2241,102,,,,,,,,,,,-1.04,4.961545321,,83.22582575,28.27066536,-0.036692973,,,0.876888786,,,,,,,,,,,,,,,,,,,,,,1.15,18.84,,,,,,6.58,1.69,0.2,,0.23,0.42,,0.09,,,,,,,,,,,,,,,,,,0.05,,4.3,,,,236,1.14,0.21,,0.2,31,74,548,2.14,138,,,,,24,,,3.42,0.07,,0.095,,,12,19,,,,0.37,,,531,0.71,,,14,,,,,10,,,,0.09,,,,,0.84,50,,,,4.29,,0.22,,,296,0.96,16,,120,80,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1718,2,35.598346,139.858844,,0101000020e6100000b58b69a67b7b6140a1d80a9a96cc4140,wgs84,,,very fine silt,,,,,,,,,,,,,,,,,,0.000328934,17991,81475,655625,635617,460427,88,43320,2241,102,,,,,,,,,,,4.13,,,,59.47099631,-0.084940768,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,3.47,1.12,0.08,,1.86,3.39,,0.21,,,,,,,,,,,,,,,,,,,,,,,,268,1.39,0.86,,0.73,28,17,156,5.1,100,,,,,16,,,1.49,,,,,,16,49,,,,1.7,,,63,7.7,,,53,,,,,72,,,,1.28,11,,,,6.2,104,0.72,,,4.8,,0.67,,,123,1.6,17,,275,54,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1719,st-4,35.054845,139.982036,,0101000020e6100000d4efc2d66c7f6140b0ac342905874140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000294301,17991,81475,651219,635684,152198,88,43320,2241,102,,,,,,,,,,,1.13,2.946840538,,74.66327838,27.75989447,-0.030374845,,,0.504799075,,,,,,,,,,,,,,,,,,,,,,0.7,15.42,,,,,,1.49,1.2,0.06,,1.22,1.11,,0.04,,,,,,,,,,,,,,,,,,0.03,,7,,,,282,1.13,0.21,,0.09,34,17,50,4.43,48,,,,,17,,,2.06,0.07,,0.067,,,17,28,,,,0.68,,,23,6.41,,,16,,,,,58,,,,0.61,,,,,1.6,109,,,,5.88,,0.35,,,156,1.14,12,,89,76,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1720,st-10,35.188942,140.149822,,0101000020e610000015c78157cb846140a06b5f402f984140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000288062,17991,81475,650655,635796,152516,88,43320,2241,102,,,,,,,,,,,0.8,4.52877738,,81.91281849,20.39447275,-0.014895369,,,0.471322445,,,,,,,,,,,,,,,,,,,,,,0.75,15.93,,,,,,1.39,0.84,0.19,,0.96,0.68,,0.07,,,,,,,,,,,,,,,,,,0.05,,5.9,,,,444,0.89,0.25,,0.2,27,20,45,4.18,62,,,,,18,,,2.03,0.1,,0.081,,,12,30,,,,1.01,,,26,5.26,,,16,,,,,42,,,,0.52,,,,,1.62,76,,,,5,,0.4,,,199,1.39,15,,110,57,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1721,st-11,35.097738,140.061338,,0101000020e610000011001c7bf6816140c9c9c4ad828c4140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000150896,17991,81475,651656,636835,152606,88,43320,2241,102,,,,,,,,,,,1.39,5.110465932,,83.63463587,25.6276896,0.016095285,,,0.530128834,,,,,,,,,,,,,,,,,,,,,,1.76,18.29,,,,,,1.75,0.79,0.3,,1.8,0.38,,0.18,,,,,,,,,,,,,,,,,,0.06,,7.4,,,,138,0.59,0.12,,0.29,16,48,158,2.09,130,,,,,23,,,2.69,0.06,,0.117,,,8,18,,,,0.72,,,88,4.08,,,7,,,,,42,,,,0.76,,,,,1.42,60,,,,1.26,,0.37,,,322,0.7,29,,142,103,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1722,st-14,35.353847,139.614986,,0101000020e6100000eeaf1ef7ad736140d464c6db4aad4140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000273718,17991,81475,649814,635797,152196,88,43320,2241,102,,,,,,,,,,,0.3,3.14119355,,75.85237232,24.28292894,-0.042961149,,,0.556676495,,,,,,,,,,,,,,,,,,,,,,0.75,16.29,,,,,,1.48,1.53,0.12,,0.78,1.05,,0.07,,,,,,,,,,,,,,,,,,0.03,,6.2,,,,,1.04,,,0.22,26,21,29,3.02,52,,,,,19,,,2.06,0.12,,0.078,,,13,26,,,,0.65,,,30,2.99,,,25,,,,,37,,,,0.41,,,,,1.59,129,,,,4.68,,0.32,,,171,1.38,14,,111,62,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1723,st-16,35.361867,140.22169,,0101000020e6100000357ba01518876140354069a851ae4140,wgs84,,,core sample_ brown forest soils,,,,,,,,,,,,,,,,,,0.000267485,17991,81475,650373,635685,152194,88,43320,2241,102,,,,,,,,,,,0.64,5.159501406,,83.76491969,19.49516146,-0.023874355,,,0.528945454,,,,,,,,,,,,,,,,,,,,,,0.7,18.84,,,,,,1.25,0.91,0.12,,0.77,0.78,,0.05,,,,,,,,,,,,,,,,,,0.03,,5.6,,,,257,0.84,0.13,,0.09,27,25,34,2.53,51,,,,,20,,,2.32,0.04,,0.063,,,12,24,,,,0.41,,,26,0.96,,,14,,,,,29,,,,0.13,,,,,0.83,106,,,,5.08,,0.27,,,194,1.21,14,,90,47,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1724,st-2,35.974756,139.610641,,0101000020e61000001893fe5e8a73614036cafacdc4fc4140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000363996,17991,81475,649662,635983,153317,88,43320,2241,102,,,,,,,,,,,0.21,5.380957866,,84.32837168,21.32416495,-0.027968233,,,0.636898493,,,,,,,,,,,,,,,,,,,,,,0.86,20.59,,,,,,2.13,1.19,0.14,,0.67,0.73,,0.11,,,,,,,,,,,,,,,,,,0.15,,11.2,,,,179,1.17,0.4,,0.21,38,29,42,3.94,103,,,,,24,,,3.81,0.1,,0.096,,,17,23,,,,1.05,,,35,2.04,,,25,,,,,35,,,,0.58,,,,,2.02,79,,,,7.81,,0.36,,,257,1.52,19,,117,86,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1725,st-3,35.960758,139.909644,,0101000020e610000015e0bbcd1b7d614068af3e1efafa4140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000361253,17991,81475,649682,636192,153258,88,43320,2241,102,,,,,,,,,,,0.22,6.168135992,,86.04937182,19.22179004,-0.0243115,,,0.630621479,,,,,,,,,,,,,,,,,,,,,,1.03,22.01,,,,,,1.55,1.14,0.15,,0.68,0.68,,0.15,,,,,,,,,,,,,,,,,,0.14,,12.1,,,,162,1.28,0.38,,0.23,39,32,50,4.05,129,,,,,26,,,4.34,0.09,,0.104,,,18,22,,,,1.44,,,39,2.85,,,23,,,,,36,,,,0.44,,,,,2.31,76,,,,7.58,,0.37,,,309,1.55,21,,119,96,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1726,st-5,35.931657,140.236335,,0101000020e6100000cefc6a0e90876140740b5d8940f74140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000346149,17991,81475,649885,635999,153204,88,43320,2241,102,,,,,,,,,,,0.34,6.072833015,,85.8613939,18.49517006,-0.021905419,,,0.57731922,,,,,,,,,,,,,,,,,,,,,,0.87,20.28,,,,,,1.44,1.01,0.17,,0.68,0.67,,0.14,,,,,,,,,,,,,,,,,,0.13,,9.8,,,,215,1.2,0.35,,0.21,36,29,44,3.83,107,,,,,23,,,3.82,0.11,,0.085,,,18,24,,,,0.79,,,34,2.13,,,20,,,,,35,,,,0.45,,,,,1.58,74,,,,6.99,,0.4,,,261,1.55,21,,109,86,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1727,21st,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.4,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1728,st-6,35.79451,139.360953,,0101000020e6100000944c4eed8c6b6140282cf180b2e54140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000260756,17991,81475,649728,636321,153435,88,43320,2241,102,,,,,,,,,,,0.25,8.65742403,,89.6452719,16.09483938,-0.015200733,,,0.566950138,,,,,,,,,,,,,,,,,,,,,,1.15,19.93,,,,,,1.93,0.75,0.18,,0.49,0.51,,0.18,,,,,,,,,,,,,,,,,,0.18,,8.1,,,,144,1.04,0.26,,0.26,33,38,63,3.27,146,,,,,24,,,3.04,0.08,,0.101,,,15,19,,,,0.99,,,50,3.24,,,21,,,,,24,,,,0.7,,,,,1.79,49,,,,4.91,,0.33,,,321,1.27,19,,111,102,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1729,st-7,35.766256,139.589684,,0101000020e61000002fdffab0de726140902e36ad14e24140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000233939,17991,81475,649272,636303,153316,88,43320,2241,102,,,,,,,,,,,-0.03,5.375476704,,84.31489838,19.30132413,-0.031078028,,,0.594990202,,,,,,,,,,,,,,,,,,,,,,1.13,18.78,,,,,,1.85,1.26,0.18,,0.48,0.75,,0.23,,,,,,,,,,,,,,,,,,0.15,,8.5,,,,199,0.95,0.3,,0.37,29,35,61,3.18,144,,,,,23,,,2.93,0.12,,0.099,,,15,16,,,,1.05,,,49,2.59,,,24,,,,,21,,,,0.74,,,,,2.23,79,,,,4.32,,0.3,,,304,1.15,18,,138,93,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1730,st-8,35.799006,139.980396,,0101000020e610000023a46e675f7f614065a71fd445e64140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000304675,17991,81475,649886,636322,153436,88,43320,2241,102,,,,,,,,,,,0.34,8.284658761,,89.22954493,17.3647278,-0.016298565,,,0.601933707,,,,,,,,,,,,,,,,,,,,,,1.15,21.47,,,,,,1.94,0.79,0.19,,0.57,0.56,,0.16,,,,,,,,,,,,,,,,,,0.18,,9.4,,,,174,1.15,0.32,,0.27,37,35,61,3.89,139,,,,,25,,,3.38,0.1,,0.102,,,18,21,,,,1.23,,,48,2.38,,,21,,,,,31,,,,0.5,,,,,1.98,53,,,,5.68,,0.34,,,327,1.5,21,,124,111,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1731,st-9,35.719432,140.223574,,0101000020e61000008d47a9842787614012d9075916dc4140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000316941,17991,81475,649613,636129,153205,88,43320,2241,102,,,,,,,,,,,0.18,6.257358873,,86.22088259,17.4861782,-0.021855026,,,0.5681173,,,,,,,,,,,,,,,,,,,,,,0.97,19.55,,,,,,1.5,1.03,0.18,,0.59,0.62,,0.17,,,,,,,,,,,,,,,,,,0.13,,9.9,,,,167,1.12,0.3,,0.2,36,32,49,3.85,125,,,,,23,,,3.92,0.09,,0.097,,,18,25,,,,0.9,,,38,2.71,,,18,,,,,33,,,,0.36,,,,,1.58,76,,,,6.62,,0.34,,,292,1.37,20,,104,94,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
